ZONAGE;N_SQ_PPRIZONE;ST_AREA_SHAPE;ST_PERIMETER_SHAPE;GEO_SHAPE;GEO_POINT_2D
B;1354;51491.19369229183;1230.609618924855;"{""coordinates"": [[[2.357509309012527, 48.84500178808959], [2.357813384471013, 48.845158612486415], [2.3579981121978246, 48.84501061957624], [2.358102817092936, 48.84492306032336], [2.358004795764387, 48.84470732375906], [2.3582618508699, 48.84443313623099], [2.358409196662702, 48.844495916752614], [2.358434732648365, 48.8444704093375], [2.358458566827249, 48.84444876633572], [2.358475589539885, 48.84443119867871], [2.3584943166547556, 48.84441475536557], [2.3585164496413724, 48.844397257375], [2.3585351777012074, 48.84438383501189], [2.3585556096767846, 48.8443714659393], [2.3585820009530054, 48.84435495038574], [2.3586100952636047, 48.84433955916375], [2.358636487981731, 48.84432613470761], [2.3586594754659713, 48.844314818978006], [2.358683314018982, 48.84430554126035], [2.3587097075135235, 48.84429415474292], [2.3587361023206697, 48.84428487542832], [2.358764198856583, 48.84427461233528], [2.35880166282296, 48.84426427802932], [2.3588348692888417, 48.84425499742831], [2.3588748872612415, 48.84424473254783], [2.3589293817974784, 48.84423334008702], [2.3589847285712944, 48.84422510892338], [2.3590230470828355, 48.84422095683444], [2.3590622165282316, 48.84421785794661], [2.3591030905988144, 48.84421475828505], [2.359138854851457, 48.84421376721798], [2.3591712127653373, 48.844211653478965], [2.359210382860957, 48.84420960859667], [2.359277656262211, 48.84420959478267], [2.359310866475142, 48.844208534224975], [2.3593372643087607, 48.844208528999765], [2.3593858024943404, 48.84420957316758], [2.359429232264608, 48.84421061784297], [2.3594692570355944, 48.844212647957995], [2.35951779541046, 48.84421467507428], [2.359562077489057, 48.84421677381814], [2.3596003983248375, 48.84421985781148], [2.3596378689104354, 48.84422294083873], [2.35966597154432, 48.8442260267747], [2.3597025906747913, 48.8442322017223], [2.359731545132848, 48.84423627070612], [2.3597553903026847, 48.84424041126884], [2.3597800871160195, 48.84424455098825], [2.3598056357391934, 48.84424967466444], [2.3598397020575836, 48.84425690344953], [2.3598618441659402, 48.84426202777161], [2.3598814341133956, 48.844269260024895], [2.359909538525599, 48.84427852811626], [2.3599359419131916, 48.84428772594352], [2.359961492808184, 48.84429910285096], [2.3599921550691523, 48.84431146131893], [2.360017706177916, 48.84432171311533], [2.360040702896715, 48.84433203578157], [2.3600662553919936, 48.844344395675385], [2.3600892531795052, 48.84435774018841], [2.360106289853966, 48.84436806423766], [2.3601318417157273, 48.84438147726436], [2.36015143417961, 48.84439383853746], [2.3601701745396926, 48.8444082367977], [2.3601914695325843, 48.84442221342687], [2.3602774867106895, 48.84444411507308], [2.3603200315367503, 48.84437328861143], [2.360404270103417, 48.844233672629], [2.361104531108883, 48.84306538001171], [2.3613657327708513, 48.8426187074445], [2.3613452949909055, 48.842614426197365], [2.36130867495814, 48.842605511378885], [2.3610106071528296, 48.84253328286717], [2.3594436225319235, 48.84212928674298], [2.359401893771781, 48.84211924855489], [2.3590399563534823, 48.84202342182247], [2.358637996161036, 48.84191867897746], [2.358403804814751, 48.84185865522092], [2.3575087720688983, 48.84162964939398], [2.357461933413808, 48.841617714200176], [2.3578367278701005, 48.841929158725236], [2.3579952410909844, 48.84224352364816], [2.3583282520396684, 48.84240069315165], [2.35840666434135, 48.842567957063714], [2.3583914265839643, 48.84277683037202], [2.357995845573589, 48.8436774448226], [2.358043749283974, 48.844190584904645], [2.357509309012527, 48.84500178808959]]], ""type"": ""Polygon""}";48.8432351758777, 2.3593416942930636
B;1323;576.6244251184254;105.79894953282964;"{""coordinates"": [[[2.3753562544715376, 48.84589911695314], [2.3753783967296673, 48.845901569091275], [2.375484853698913, 48.84591361594925], [2.375641558858987, 48.84593119699244], [2.375678950803586, 48.845832052676045], [2.3755843791026128, 48.84577222758612], [2.3754668033670487, 48.8456975157753], [2.3753185564926635, 48.84560391546627], [2.37529981390623, 48.8455920486017], [2.3752972752608805, 48.84561319633856], [2.375308477496643, 48.84578496743016], [2.3753562544715376, 48.84589911695314]]], ""type"": ""Polygon""}";48.84579651940011, 2.3754609049953297
B;1342;5209.53783660111;410.2801357079754;"{""coordinates"": [[[2.282717754971109, 48.84523860854139], [2.2826854342969938, 48.84520248143629], [2.2825944269128207, 48.845101551051755], [2.282475353443096, 48.844969061636995], [2.2823477725696377, 48.84482764609151], [2.282245710890568, 48.84471399408458], [2.282138544514034, 48.84459535043279], [2.282126637866934, 48.84458199622292], [2.282082410095296, 48.844533498622624], [2.282049240701321, 48.844496036059255], [2.282030529376718, 48.84447495050641], [2.2820697175824094, 48.84445958345322], [2.282168540951922, 48.84442176266526], [2.282192393555571, 48.84441257034757], [2.282316773840791, 48.844364575336996], [2.2823346647664318, 48.84435776922377], [2.2822734286954547, 48.84428790499421], [2.2822121935691317, 48.84421818193439], [2.28215521090331, 48.844153238414634], [2.2820990806238757, 48.84408864623503], [2.282032743134186, 48.8440128783734], [2.281965555842613, 48.843935705950976], [2.281925539307728, 48.84392992565261], [2.2817687750221496, 48.844001019489625], [2.2816512022618065, 48.844054286446436], [2.2815293698806958, 48.84410951890589], [2.281377717043258, 48.844177944818696], [2.2813683191223086, 48.844204918875796], [2.281452519460573, 48.844297416509775], [2.28156138914121, 48.84441402318898], [2.281670253403547, 48.844535408062995], [2.281724686856696, 48.84459557343516], [2.281779119260461, 48.84465552742078], [2.281803826715715, 48.84464542295843], [2.281859962312648, 48.84470509753224], [2.2819696868605757, 48.84482051006134], [2.281946681989987, 48.84483244239771], [2.2820538498098313, 48.844948907936434], [2.2820785567808746, 48.84493894371794], [2.2822274041550012, 48.845099338774276], [2.2824204807099826, 48.84530816092939], [2.2825337156005623, 48.845329713484325], [2.282717754971109, 48.84523860854139]]], ""type"": ""Polygon""}";48.844553675241535, 2.2820182925746653
B;1347;271.4577678590801;101.55288671509166;"{""coordinates"": [[[2.363830590861362, 48.84521037150378], [2.3638850704270467, 48.84517340433364], [2.3640629126239467, 48.84492395286835], [2.363678145931354, 48.84518385167894], [2.3636032341442323, 48.8452343830273], [2.363830590861362, 48.84521037150378]]], ""type"": ""Polygon""}";48.84512076257724, 2.3638421729870864
B;1372;134.17084699612204;46.67613764879625;"{""coordinates"": [[[2.27978228916312, 48.84458661065709], [2.279838434321094, 48.84463694182119], [2.279881855795437, 48.84464335667688], [2.280014769443498, 48.84458279188993], [2.2799509869814547, 48.84450856989388], [2.279916906576124, 48.84452443107495], [2.279853858359238, 48.8445534851804], [2.2798172214664456, 48.844570539694196], [2.27978228916312, 48.84458661065709]]], ""type"": ""Polygon""}";48.84458137077344, 2.2799019805682255
B;1525;2207.286907578714;471.5730062543113;"{""coordinates"": [[[2.3821585134509164, 48.838206746532954], [2.382112506937631, 48.838175782147545], [2.381471766983358, 48.83862454907671], [2.3814794631259053, 48.838660517524026], [2.381622557057121, 48.83871652499392], [2.3819164140973843, 48.83883092547208], [2.382282452682844, 48.8396692817839], [2.382379514774782, 48.83966341188627], [2.3824621063756637, 48.83966141180992], [2.382513195385359, 48.83966153164494], [2.3825642854661178, 48.83966305626724], [2.382606009864357, 48.839665498444425], [2.3826468827895995, 48.83966885446136], [2.3827235231209927, 48.839676972791274], [2.3827984630324095, 48.83968797284796], [2.3828614822353518, 48.839699118211236], [2.382922800880532, 48.83971258231745], [2.382979840643391, 48.83970251230041], [2.38295428744153, 48.839692827468305], [2.3826919431257063, 48.83959520800639], [2.3824159841006725, 48.83950440857905], [2.3822566835159367, 48.839421360035956], [2.3821543157054705, 48.83921028161714], [2.381923936710568, 48.83867474321372], [2.3818794429239123, 48.83843336259892], [2.3820955553013254, 48.838260376829965], [2.3821585134509164, 48.838206746532954]]], ""type"": ""Polygon""}";48.838976837307136, 2.3820534538572713
B;1398;58.231526463128986;38.07998700596687;"{""coordinates"": [[[2.2700758434077075, 48.84359495729068], [2.2701778940011037, 48.84369471024769], [2.2701738293860223, 48.8435508933071], [2.2700758434077075, 48.84359495729068]]], ""type"": ""Polygon""}";48.84361352028182, 2.2701425222649445
B;1657;12645.282754452315;592.4296619981676;"{""coordinates"": [[[2.3840113783584123, 48.824800619530976], [2.3839543743559584, 48.82483050168064], [2.3838658920253923, 48.82487676740365], [2.383481334596167, 48.82508495382002], [2.383034659869523, 48.82532232067223], [2.382975103666008, 48.82535403019749], [2.3826500934677206, 48.82552748332547], [2.3827174142659104, 48.82560839041055], [2.383038297413192, 48.825573764682225], [2.383132777664493, 48.8255660677787], [2.383166825624772, 48.825564297159225], [2.383213640977414, 48.82556273268225], [2.383297061333828, 48.82556178506333], [2.3834170878061394, 48.825564124470866], [2.3834417747048247, 48.82556516821323], [2.383528605693659, 48.825571947444935], [2.3835796852801376, 48.8255776870323], [2.3836741843983464, 48.8255908561583], [2.3837678364268258, 48.825607819796794], [2.383802743551579, 48.82561518206203], [2.383859789537992, 48.825628507007146], [2.3839491913583903, 48.825652777596645], [2.3840147559273617, 48.825673265787856], [2.384081173641302, 48.825696140775975], [2.38415014263195, 48.82571613558157], [2.3841961202594155, 48.82572749759243], [2.3845503296064607, 48.82582676090193], [2.384674644285759, 48.82586225761035], [2.3848287565287642, 48.82590287021196], [2.384952212202879, 48.825929234473314], [2.3850330918766267, 48.82594198621166], [2.385099496461948, 48.825949756489415], [2.385181222021146, 48.82595604508624], [2.3852552823731394, 48.82595868324235], [2.3853352981790255, 48.82595829769261], [2.3860068810325203, 48.825912341484845], [2.386089443045182, 48.82590485896162], [2.3860442981257917, 48.82587501984676], [2.385995750360428, 48.82584728936006], [2.385974459413138, 48.825836268851944], [2.385944651311309, 48.82582187872578], [2.3858910015111445, 48.82579885809465], [2.3858365026819377, 48.82577899977055], [2.385636386591843, 48.825702717740064], [2.385472894432639, 48.82564630275451], [2.3851867693091364, 48.825532189208296], [2.384984938229596, 48.825439677946584], [2.3848921053930887, 48.82538906312448], [2.384749017618035, 48.82530348196736], [2.3846485074590453, 48.82523586796353], [2.384615286620928, 48.82521178447387], [2.384490915243637, 48.82511488355267], [2.3843052209770788, 48.82498189689306], [2.384185121063041, 48.82489939680818], [2.384098246467893, 48.82484716256717], [2.3840113783584123, 48.824800619530976]]], ""type"": ""Polygon""}";48.82546341837446, 2.384289637539832
B;1460;2779.06686510452;229.8623141955032;"{""coordinates"": [[[2.290123088223297, 48.84154311648021], [2.289960546652485, 48.841441248860136], [2.2898916150432393, 48.84139808366559], [2.2897588588000253, 48.84131456522208], [2.2896354650465485, 48.84123674036876], [2.2895086677192293, 48.84115743998526], [2.289393776688063, 48.841092124338324], [2.2893265162426495, 48.8410846494274], [2.2891868011133867, 48.84115604140971], [2.2890419740144208, 48.84123038155758], [2.2888255853554065, 48.841341505734924], [2.288827261536095, 48.841369047204935], [2.289041758508747, 48.84145534051445], [2.289153262550637, 48.84150028091897], [2.2892741653122948, 48.84151157228567], [2.2896606820418466, 48.841582409911055], [2.290046414434008, 48.8415825682786], [2.290123088223297, 48.84154311648021]]], ""type"": ""Polygon""}";48.84137198036804, 2.289445985178773
B;1471;9462.460536439115;463.838413199484;"{""coordinates"": [[[2.2817806019423577, 48.84101718758409], [2.2819608919040393, 48.8412228434392], [2.282069928603738, 48.84118292007856], [2.282218149332551, 48.84112882382476], [2.282258185839338, 48.841114299982614], [2.282543551558282, 48.84100996524805], [2.2826209365784, 48.84110252939164], [2.282665157061905, 48.841155242262204], [2.2827178819064, 48.84121800530745], [2.2827408419102944, 48.84124583728969], [2.282773156919051, 48.841284775020874], [2.28293332774159, 48.841203564267204], [2.2829699628615963, 48.84118510394075], [2.2830977588440646, 48.84111996671636], [2.2831343919051093, 48.841101647527715], [2.2832996741079503, 48.84101783984633], [2.283353348187058, 48.84099060559711], [2.2834078731694594, 48.840963020270024], [2.2835799690648115, 48.84087570229759], [2.283683056021001, 48.84082340966278], [2.2838934900758203, 48.84071692946925], [2.2839863520825143, 48.840669690080105], [2.284006011672929, 48.84059909202777], [2.283897995998697, 48.84048368213974], [2.283828992522806, 48.84051442234949], [2.2835619494934467, 48.84021149531579], [2.283471802467759, 48.8401089495911], [2.28344794926445, 48.84011933654761], [2.2833661586775236, 48.840164754086516], [2.2833107789895757, 48.84019550007527], [2.2832860715565273, 48.8402090476678], [2.2829981048832426, 48.840360454298725], [2.2820063826788135, 48.84089568351932], [2.281979118736312, 48.84091000244235], [2.2818717664298047, 48.84096833336642], [2.2817806019423577, 48.84101718758409]]], ""type"": ""Polygon""}";48.840743707833994, 2.282989844335177
B;1472;1992.565837933436;209.64802637723;"{""coordinates"": [[[2.273207686215997, 48.841039360408004], [2.2731643216733763, 48.840991421244176], [2.2732367602200467, 48.840943195462565], [2.272944959450155, 48.84073929118987], [2.2730496700307015, 48.8407565623442], [2.273088117159026, 48.840655695793345], [2.2730429981525693, 48.84064829408789], [2.272978201186526, 48.840713103856125], [2.272768652987523, 48.84077586539579], [2.272500328238308, 48.84085545522311], [2.2723861535295735, 48.840912649768846], [2.272340055790474, 48.84100325357964], [2.2724437906068022, 48.841116705319145], [2.272461647987888, 48.84113603529624], [2.272776716106553, 48.841126165722635], [2.2731429635324547, 48.841045576639594], [2.273207686215997, 48.841039360408004]]], ""type"": ""Polygon""}";48.84094703765867, 2.272785432932527
B;1497;3769.86955395892;312.4725857000874;"{""coordinates"": [[[2.2808529874459724, 48.83980138013634], [2.280880218626279, 48.83981558573531], [2.281092111906994, 48.83992704410098], [2.2819779873345007, 48.84039327015717], [2.28204440593664, 48.84039070268442], [2.2821466591601687, 48.840322813944745], [2.2825650359904492, 48.84005140418505], [2.282352228733079, 48.83999369301654], [2.2820737474990924, 48.84003620541347], [2.28177412105273, 48.83995077062898], [2.281517177707106, 48.839767559944136], [2.281231181139374, 48.83967868728695], [2.28118687015831, 48.83970929735942], [2.281119645336274, 48.839671888725455], [2.281002067240189, 48.839738152885495], [2.2808529874459724, 48.83980138013634]]], ""type"": ""Polygon""}";48.84002896116285, 2.281698572565878
B;1507;829.656832363361;117.59101083096635;"{""coordinates"": [[[2.2850028421546345, 48.840038977687676], [2.2847006937677192, 48.83991715652029], [2.2846666134331794, 48.83993681264144], [2.284452761930542, 48.84006092755587], [2.2843990849869864, 48.84009195584231], [2.2844552390632105, 48.84013406484594], [2.284525006042121, 48.840185804764715], [2.2846245509105976, 48.84026067287375], [2.2850028421546345, 48.840038977687676]]], ""type"": ""Polygon""}";48.84008007019154, 2.2846867150034065
B;1628;45044.940439083;974.5021737023052;"{""coordinates"": [[[2.3765148779886585, 48.8282616275551], [2.376498634804495, 48.82817521846796], [2.376458617185581, 48.828165256141816], [2.3764934811160683, 48.82811592389219], [2.3764720726850723, 48.82795673226343], [2.3765127649584974, 48.82774454510152], [2.3765466619935136, 48.827550275733735], [2.3765892022716057, 48.827522159172], [2.3762597059020636, 48.827449770231084], [2.376300486758706, 48.8273494303774], [2.376379502982988, 48.827157675295915], [2.376411788114826, 48.82707813404171], [2.3764925024635124, 48.8268820221421], [2.376516290272771, 48.82682377146399], [2.3764387054412945, 48.82667078202662], [2.376388489526198, 48.826681407992815], [2.375890589673661, 48.82678633246896], [2.375693131975364, 48.826828132669576], [2.3755952532796876, 48.826848610334025], [2.3755075883574857, 48.82686711766506], [2.3750854328801183, 48.82695613496069], [2.3743917686357006, 48.82710256952468], [2.374347521286871, 48.827125417755745], [2.37435434049559, 48.82713890445162], [2.374351830582802, 48.82719595293062], [2.374269241612896, 48.82717483345967], [2.373826092318299, 48.827657355901856], [2.373746136552273, 48.827743795930466], [2.373712077337568, 48.82773116126419], [2.3737001685840755, 48.827743459874284], [2.3736635932850048, 48.82778344778937], [2.3736142589273954, 48.827836998853826], [2.373648319664711, 48.82785075776999], [2.3734790512620725, 48.82803474250364], [2.3735003825026872, 48.828103023965824], [2.374033470775726, 48.828357667447285], [2.3740122044796754, 48.82837727576435], [2.3747036958649748, 48.82870935635506], [2.3744034914204786, 48.829109071524655], [2.3744282336244016, 48.82918191870997], [2.3744699641223015, 48.82920480833201], [2.374695651683597, 48.829328453213364], [2.3747654871414223, 48.82936671872017], [2.374997136911545, 48.829493452937314], [2.375210903409861, 48.829610847730784], [2.3753020304432497, 48.829660769360856], [2.375417005604472, 48.82972346871124], [2.3754961143172806, 48.829644193077385], [2.3755446523777097, 48.829660967061166], [2.3756407532514388, 48.82953630066581], [2.3757385553246126, 48.82941093075979], [2.375831245146364, 48.82928050389962], [2.375943492660859, 48.829123373252784], [2.3760523386140564, 48.82897109123356], [2.3760787006113624, 48.82893461895847], [2.3761756402455725, 48.82879906235653], [2.37624195794122, 48.82869372582345], [2.376115938217531, 48.82865639302054], [2.376305557854659, 48.82838183797769], [2.376418803587248, 48.828413834569446], [2.3765148779886585, 48.8282616275551]]], ""type"": ""Polygon""}";48.82806592127008, 2.375240260620445
