N_SQ_CA;NUMEVP;TEXTE;ST_AREA(SHAPE);ST_PERIMETER(SHAPE);GEO_SHAPE;GEO_POINT_2D
14;46;14-46;71.4146192836082;38.81333889457788;"{""coordinates"": [[[2.3380644226429586, 48.83340371544749], [2.3379313704109994, 48.83343583305265], [2.3379774541459266, 48.833509612628404], [2.3379796912037927, 48.833509067400435], [2.3379790781134893, 48.83350810527734], [2.3380410851305196, 48.83349261054462], [2.3380419556985683, 48.83349368021821], [2.338046833481186, 48.83349266394358], [2.3380458792622374, 48.83349142292657], [2.3380564906437566, 48.83348872508166], [2.338057185452962, 48.83348990350569], [2.338063451722531, 48.83348832921031], [2.338062320528709, 48.833486756245364], [2.3380672363663875, 48.833485532425776], [2.338066462156641, 48.83348020026639], [2.338037704250763, 48.83343529019792], [2.338077330598661, 48.83342464330152], [2.3380644226429586, 48.83340371544749]]], ""type"": ""Polygon""}";48.83345625046303, 2.338006130688834
5;13;mai-13;777.6725316641136;164.52291834206034;"{""coordinates"": [[[2.353979400732182, 48.842004568011696], [2.3543345052559617, 48.84206893780371], [2.3543566133096583, 48.84198034218653], [2.3541505380599137, 48.84195620610189], [2.3542525765150435, 48.84154238355608], [2.354093339739855, 48.8415273031488], [2.353979400732182, 48.842004568011696]]], ""type"": ""Polygon""}";48.84181855691367, 2.3541388597603867
12;44;déc-44;730.9020053306259;157.2427063637921;"{""coordinates"": [[[2.3937849421517376, 48.84632152815995], [2.39384874447374, 48.846263535411275], [2.3936527990628984, 48.84619218317631], [2.3935702788115685, 48.8462661335484], [2.393477405443427, 48.846221076282966], [2.3935344050518683, 48.84617144649345], [2.3932940618895038, 48.84599831601188], [2.3931656072804572, 48.846117252783586], [2.39326700034388, 48.84616539782476], [2.3932414797613633, 48.846189227236394], [2.3934936867512313, 48.84631050352486], [2.393514987921182, 48.84632067979759], [2.3935584424974103, 48.846341804701034], [2.3936615418741094, 48.84639128369356], [2.393753416841625, 48.84630714150564], [2.3937849421517376, 48.84632152815995]]], ""type"": ""Polygon""}";48.84620683861621, 2.393481953727779
16;182;16-182;2412.909937232992;401.22250870109286;"{""coordinates"": [[[[2.263327133308199, 48.8454784486417], [2.263324588190838, 48.84547254569992], [2.2632923230458646, 48.84540817073713], [2.2631850237017064, 48.84540894443274], [2.2631843430188314, 48.84529372475684], [2.262902461279197, 48.845301340877434], [2.2629090713478526, 48.84543806323245], [2.262575260005929, 48.8454475647785], [2.262456800701533, 48.84549453617662], [2.2625052464686632, 48.84555688500496], [2.262771928968864, 48.8454640391771], [2.2627829841473788, 48.845474444650854], [2.262887156163686, 48.8456008543053], [2.262675378167859, 48.845678528261075], [2.262765392092128, 48.84578828616352], [2.262775760651588, 48.845800322455844], [2.262788180794421, 48.845795735764156], [2.262811426305304, 48.845823778324856], [2.262799508614537, 48.84582810190186], [2.262881252028289, 48.845928200779575], [2.2631094339790443, 48.84584757415643], [2.2631842170584973, 48.84595300637526], [2.2632156720305447, 48.84598920811982], [2.2635164740425164, 48.84585893670274], [2.2634655278623383, 48.84575829668044], [2.263447697204795, 48.84572273648412], [2.2634459984424105, 48.845719714039205], [2.2634086377174536, 48.84564542998343], [2.2633942071864848, 48.84561457822041], [2.2633789241404285, 48.845584077355625], [2.263333076414651, 48.84549074723477], [2.263327133308199, 48.8454784486417]], [[2.263250490514935, 48.84547924298499], [2.2632504708862986, 48.84549287280181], [2.2632612450548466, 48.84569261704589], [2.2632577892062122, 48.84572626723443], [2.2632356372752063, 48.845733629752495], [2.263063615393557, 48.845735626297845], [2.2630580686770387, 48.845660896846795], [2.262989977433033, 48.84566238135395], [2.2629762792556862, 48.845482156953594], [2.263250490514935, 48.84547924298499]]]], ""type"": ""MultiPolygon""}";48.84565206614763, 2.2630671598702823
15;23;15-23;1336.6960723559569;202.65921824996;"{""coordinates"": [[[2.286431643000046, 48.83667190228284], [2.286482770474097, 48.8366304034893], [2.2865347511335945, 48.83658778104785], [2.2866046244253555, 48.83653111545115], [2.2866208144426476, 48.83651784461757], [2.28671028898374, 48.83644432557298], [2.2868636704566003, 48.83631898602999], [2.286995748245685, 48.836211200985396], [2.2869634094620617, 48.83619601204815], [2.2871219091932424, 48.83606013591863], [2.287138100364318, 48.83604616260679], [2.286953385082697, 48.836005473846285], [2.2862546346960584, 48.83658533912572], [2.2863899434648776, 48.83665129888575], [2.286431643000046, 48.83667190228284]]], ""type"": ""Polygon""}";48.8363385684225, 2.2866911524104583
16;111;16-111;427.7624056674622;90.27939181654304;"{""coordinates"": [[[2.2600771918347395, 48.8436211724861], [2.2598601724855656, 48.84379770486633], [2.2599386844963987, 48.84391776461884], [2.260122593618631, 48.84386565404181], [2.2600996486465728, 48.84383493712606], [2.260085201354677, 48.84381638009213], [2.2602087448501234, 48.84377128793138], [2.2600771918347395, 48.8436211724861]]], ""type"": ""Polygon""}";48.84377990360641, 2.260027753102936
12;42;déc-42;522.6996748152692;105.19386202011589;"{""coordinates"": [[[2.3983921246812416, 48.845015032940886], [2.3986152011847794, 48.84498702077269], [2.398539848218438, 48.84465194103728], [2.3983993397648162, 48.844650401740836], [2.3983921246812416, 48.845015032940886]]], ""type"": ""Polygon""}";48.84483977954406, 2.398486941353976
20;208;20-208;1051.2997042272161;220.9393351239462;"{""coordinates"": [[[2.4144703915266557, 48.853452234920354], [2.414517282515052, 48.8534738481732], [2.4145662664532095, 48.85350095677142], [2.4146090001572653, 48.85352772719363], [2.4146334107181833, 48.85348957305777], [2.4146941610162567, 48.853383023181074], [2.4147351759126336, 48.85330947005327], [2.4147881251484242, 48.85320945349442], [2.414811990836157, 48.853155839547014], [2.4148342942043164, 48.85310153894398], [2.4148586525269513, 48.85303074623845], [2.4148772976252424, 48.8529678587389], [2.414892296855697, 48.85290463053866], [2.4149041749526248, 48.85284312191457], [2.414913416164073, 48.85275962660551], [2.414920608548832, 48.85269777848867], [2.4149329472382464, 48.852597789866515], [2.414830665801355, 48.85277926752251], [2.414647364036443, 48.853089298224226], [2.4145544643072623, 48.85327764122704], [2.4144703915266557, 48.853452234920354]]], ""type"": ""Polygon""}";48.85314052718305, 2.414715926454204
16;245;16-245;446.7451247158973;111.52743001389281;"{""coordinates"": [[[2.270512181617795, 48.86010707113994], [2.270406697465638, 48.860060756057976], [2.2704184557547573, 48.86004989786521], [2.270287749689569, 48.85999272296266], [2.27005273236424, 48.859876312308046], [2.2699207765694527, 48.85989573477298], [2.2699322280012946, 48.85991942443958], [2.2699412880402448, 48.85993596222127], [2.26995210913475, 48.85995249905375], [2.269958450555393, 48.85996383725632], [2.2699619209308057, 48.85996519217312], [2.270297957365784, 48.860096372189766], [2.270347147521971, 48.86011557479776], [2.2704594014325936, 48.86015939501504], [2.270512181617795, 48.86010707113994]]], ""type"": ""Polygon""}";48.86000754545198, 2.2702029421421495
13;61;13-61;357.74624080990225;131.4431186641226;"{""coordinates"": [[[2.3459796136524838, 48.83152560990585], [2.3457024464376066, 48.83158550486045], [2.345762217320304, 48.83172111355118], [2.345643795933788, 48.831850336798595], [2.3455768762316063, 48.83182799630531], [2.3455518404323126, 48.831856622123404], [2.3455604411929616, 48.831860259477324], [2.3456626100392297, 48.83190647958267], [2.3458081633742673, 48.8317564718518], [2.34584050783704, 48.831723378301696], [2.3458021835829084, 48.83164504654433], [2.3460150106173945, 48.83160133001998], [2.3459817957899665, 48.83153051442197], [2.3459796136524838, 48.83152560990585]]], ""type"": ""Polygon""}";48.83168416053484, 2.345793200304388
13;67;13-67;733.2833954650921;150.77136713373923;"{""coordinates"": [[[2.365447386009976, 48.82972566261381], [2.3654303412921744, 48.829693700246274], [2.3654252281882946, 48.82968379531793], [2.365361425854429, 48.82976523842983], [2.3652946033706614, 48.82977036549044], [2.3649589910584456, 48.83017788157258], [2.3650305162473755, 48.830203646987435], [2.365191381830063, 48.830146138043176], [2.365239895819071, 48.8301291941623], [2.365326711397347, 48.830097065279965], [2.3654058666579534, 48.83006809924921], [2.365310436187437, 48.829918760375385], [2.365367430796678, 48.82984455529297], [2.365447386009976, 48.82972566261381]]], ""type"": ""Polygon""}";48.82999611728138, 2.3652233841204335
14;115;14-115;414.2646564928927;94.33937067417152;"{""coordinates"": [[[2.3250068460585647, 48.82905495815846], [2.324917816127558, 48.829072708478115], [2.3249237728688708, 48.82908219364393], [2.324957810986957, 48.82914149365786], [2.325227686066183, 48.829077236275495], [2.325199553393845, 48.829010740473265], [2.325125896273165, 48.82886348821991], [2.3249722829283903, 48.828897125845785], [2.324998758114834, 48.82894010806167], [2.3249466270003585, 48.8289523592162], [2.3250068460585647, 48.82905495815846]]], ""type"": ""Polygon""}";48.82900792609529, 2.325072710716462
14;112;14-112;84.9726412170642;37.62505258860148;"{""coordinates"": [[[2.3161422405683187, 48.83014702909489], [2.316015373153373, 48.83019864458534], [2.316013670184601, 48.83019948745437], [2.3160281367072586, 48.83021375244702], [2.3160740892689518, 48.8302561249158], [2.31615242522239, 48.83022248651067], [2.316195849721281, 48.83020450804683], [2.3161558592871896, 48.83015209040771], [2.3161499037779576, 48.83014386933551], [2.3161422405683187, 48.83014702909489]]], ""type"": ""Polygon""}";48.83020060599429, 2.3161073415289755
15;112;15-112;272.4708507250522;66.96809957590975;"{""coordinates"": [[[2.306835724245198, 48.83995319740812], [2.306833168120917, 48.839955866313346], [2.3067931227608893, 48.83999920328796], [2.3067752289447836, 48.8400190808721], [2.306735183401751, 48.84006262917611], [2.306732626677066, 48.840065649728736], [2.3069607724659793, 48.840152053822635], [2.3070596046351772, 48.84005203466559], [2.306835724245198, 48.83995319740812]]], ""type"": ""Polygon""}";48.84005474444597, 2.3068954980687657
13;85;13-85;889.036637168447;129.01915123926642;"{""coordinates"": [[[2.3432250446411294, 48.83420318938346], [2.343263847223205, 48.834144455929575], [2.342730603746783, 48.83401110286297], [2.342608488734263, 48.8341968082422], [2.3427305464899755, 48.83422762862083], [2.3430936212962665, 48.83432051986868], [2.3431795945423772, 48.83419082259216], [2.3432250446411294, 48.83420318938346]]], ""type"": ""Polygon""}";48.83416545099994, 2.3429220414274745
12;10;12-oct;564.1556356142625;124.89045385778257;"{""coordinates"": [[[2.4044402309245694, 48.83329292720747], [2.4050636790056252, 48.83347641471029], [2.405175076270677, 48.83337967544253], [2.4045073936799537, 48.83322263085974], [2.4044402309245694, 48.83329292720747]]], ""type"": ""Polygon""}";48.83334782826374, 2.4048158874999546
9;24;sept-24;47.4633723701467;30.506688750708932;"{""coordinates"": [[[2.3361309901244955, 48.88085647933944], [2.3361190602426687, 48.880834981181565], [2.3359784500776697, 48.880866455054075], [2.3359971974558116, 48.88090326980496], [2.336021058029448, 48.88089807089464], [2.336138659523082, 48.880871935534806], [2.3361309901244955, 48.88085647933944]]], ""type"": ""Polygon""}";48.88086915305452, 2.336058556574225
9;20;sept-20;150.85202264029607;49.12962988245253;"{""coordinates"": [[[2.334782972327811, 48.87793832023476], [2.3346202155072753, 48.87795524954531], [2.3346474784328484, 48.87806454801725], [2.334815349372173, 48.878045110061], [2.3347846771267724, 48.877938179518914], [2.334782972327811, 48.87793832023476]]], ""type"": ""Polygon""}";48.87800100281874, 2.3347167411838914
16;79;16-79;162.1977381401873;53.614683229058635;"{""coordinates"": [[[2.282779429302814, 48.875127045364344], [2.2827820701416717, 48.875124974711355], [2.2827399132910435, 48.87510158832183], [2.282642585723948, 48.875047595826], [2.282611551350994, 48.87503037988313], [2.2825971330734878, 48.875040085521384], [2.2825201505839576, 48.87509230585149], [2.282703595644703, 48.875193861831825], [2.2827430001597535, 48.87516276843368], [2.2827375148074522, 48.87515991792487], [2.2827599330695034, 48.87514233609384], [2.282779429302814, 48.875127045364344]]], ""type"": ""Polygon""}";48.875110786318885, 2.282653603608928
13;63;13-63;43.90767559863674;29.060063290466438;"{""coordinates"": [[[2.3451093281930424, 48.827231280902815], [2.3450897353602858, 48.82714416442262], [2.3450063142357482, 48.82715681685689], [2.3450190859259576, 48.8271719918186], [2.3450216396924666, 48.82717494226633], [2.345038667530135, 48.827194612230876], [2.3450395201522034, 48.82719559542096], [2.3450744287588887, 48.827237957417026], [2.3451093281930424, 48.827231280902815]]], ""type"": ""Polygon""}";48.82718687488437, 2.345067002464647
14;87;14-87;3534.8264169384006;549.8830900302498;"{""coordinates"": [[[2.3253712777102984, 48.82661661097513], [2.3257376023178815, 48.82652509215897], [2.3258579540516013, 48.826758917269615], [2.3259909637490344, 48.82672978156431], [2.325943305506275, 48.82657400423556], [2.32580804902588, 48.82626340697503], [2.3256726933227068, 48.826295711254225], [2.3256369388467117, 48.82630420932398], [2.3255816058004033, 48.82631748239361], [2.325573092856045, 48.826319448092384], [2.3256352105710545, 48.826419919855205], [2.325442817006629, 48.82646908124096], [2.32537559205315, 48.826366781813874], [2.3253482800901897, 48.82637264547748], [2.325293456832479, 48.82627336411794], [2.3252795910098416, 48.82624825349492], [2.325303266050239, 48.82624143847148], [2.3253407232160166, 48.826232519304526], [2.325467564668339, 48.82620197062846], [2.3255254534569034, 48.826188135523616], [2.3254990753260074, 48.82613930520409], [2.3254888654296106, 48.826120616097846], [2.3254650394707346, 48.82607803914975], [2.3254131366145363, 48.82598192391415], [2.3252182690928054, 48.82602648236608], [2.3251594988134148, 48.825919532124075], [2.3250867060223026, 48.82578719419119], [2.3250207714594096, 48.825668673387426], [2.324954422539228, 48.82555261629073], [2.3249476128102375, 48.82555402045448], [2.324795233153102, 48.825589694759614], [2.3246615817079723, 48.825620804161126], [2.324807086081621, 48.82585160948226], [2.3250280510970978, 48.82579636778029], [2.325132127394902, 48.82597251743801], [2.3249379530535252, 48.82601917489819], [2.325090442040981, 48.82629270459459], [2.3253346482616117, 48.82672901633438], [2.325353366373786, 48.82676843193497], [2.325410378480933, 48.82686208826735], [2.32548273822217, 48.826845515265546], [2.325529429000088, 48.82683150278171], [2.3254706893384305, 48.82676796951317], [2.3253712777102984, 48.82661661097513]]], ""type"": ""Polygon""}";48.826242700567555, 2.3253298441354233
18;116;18-116;474.76349197670845;131.51440134904365;"{""coordinates"": [[[2.334671745874947, 48.88755227139664], [2.3347927728379605, 48.88751489688175], [2.3347680583307717, 48.887480050024], [2.334753569619523, 48.88745883262792], [2.3348084855914744, 48.88744158015102], [2.334857649536774, 48.88750939547645], [2.3349586894757484, 48.887479265363496], [2.3350259601540606, 48.88745940141123], [2.334975910522507, 48.88739098048269], [2.3349154031762773, 48.88740920562857], [2.3348791298084612, 48.88735886032225], [2.3348929298407803, 48.887354454729824], [2.3348641663812453, 48.887314805468385], [2.334787972783712, 48.887339054344494], [2.334815791236727, 48.8873741046075], [2.3347988388770418, 48.88738774676062], [2.334720172313332, 48.88741213114235], [2.334710958455264, 48.88739967641949], [2.3345183376751, 48.887460234235846], [2.334444787593192, 48.88748334104936], [2.334489858019224, 48.88752035788008], [2.334545255932792, 48.88754447907359], [2.3346061575202457, 48.887554228093755], [2.334663111307467, 48.887538985314656], [2.334671745874947, 48.88755227139664]]], ""type"": ""Polygon""}";48.88745668456025, 2.3347441686141988
